source,target,weight,type
n1258,n2278,1,MAJ
n1258,n2310,1,MAJ
n1258,n2318,1,MAJ
n1258,n2326,1,MAJ
n1258,n2373,1,MAJ
n1258,n2389,1,MAJ
n1258,n2392,1,MAJ
n1258,n2406,1,MAJ
n1258,n2413,1,MAJ
n1258,n2457,1,MAJ
n1258,n2521,1,MAJ
n1258,n2551,1,MAJ
n1258,n2561,1,UNIT
n1258,n2568,2,BOTH
n1258,n2650,1,MAJ
n1258,n2715,1,MAJ
n1258,n2717,1,MAJ
n1258,n2736,1,MAJ
n1258,n2783,1,MAJ
n1258,n2797,1,MAJ
n1258,n2826,1,MAJ
n1258,n2829,1,MAJ
n1258,n2846,1,MAJ
n1258,n2891,2,BOTH
n1258,n2913,1,MAJ
n1258,n2927,1,UNIT
n1258,n2971,1,MAJ
n1258,n3030,1,MAJ
n1258,n3129,1,MAJ
n1258,n3133,1,MAJ
n1258,n3205,1,MAJ
n1258,n3247,1,MAJ
n1258,n3249,1,MAJ
n1258,n3368,1,MAJ
n1258,n3379,2,BOTH
n1258,n3438,1,MAJ
n1258,n3516,1,MAJ
n1258,n3602,1,MAJ
n1258,n3716,1,MAJ
n1258,n3723,1,MAJ
n1258,n3735,1,MAJ
n1258,n3844,1,MAJ
n1258,n3893,1,UNIT
n1258,n4021,1,MAJ
n1258,n4086,1,MAJ
n1258,n4095,1,UNIT
n1258,n4146,1,MAJ
n1258,n4159,1,UNIT
n1258,n4217,1,MAJ
n1258,n4239,1,MAJ
n1258,n4318,2,BOTH
n1258,n4475,1,MAJ
n1258,n4648,1,MAJ
n1269,n1443,1,MAJ
n1269,n1707,1,MAJ
n1269,n1759,1,MAJ
n1269,n2085,1,MAJ
n1269,n2327,1,MAJ
n1269,n2448,1,MAJ
n1269,n2503,1,MAJ
n1269,n2614,1,MAJ
n1269,n2657,1,MAJ
n1269,n2663,1,MAJ
n1269,n2667,1,MAJ
n1269,n2704,1,MAJ
n1269,n2733,1,MAJ
n1269,n2809,1,MAJ
n1269,n2830,1,MAJ
n1269,n2834,1,MAJ
n1269,n3036,1,MAJ
n1269,n3070,1,MAJ
n1269,n3097,1,MAJ
n1269,n3259,1,MAJ
n1269,n3403,1,MAJ
n1269,n3472,1,MAJ
n1269,n3493,1,MAJ
n1269,n3695,1,MAJ
n1269,n3696,1,MAJ
n1269,n3701,1,MAJ
n1269,n3731,1,MAJ
n1269,n3741,1,MAJ
n1269,n3742,1,MAJ
n1269,n3807,1,MAJ
n1269,n3870,1,MAJ
n1269,n3961,1,MAJ
n1269,n4046,1,MAJ
n1269,n4159,1,MAJ
n1269,n4339,1,MAJ
n1269,n4397,1,MAJ
n1269,n4430,1,MAJ
n1269,n4549,1,MAJ
n1277,n1355,1,MAJ
n1277,n1393,1,MAJ
n1277,n2063,1,MAJ
n1277,n2088,1,MAJ
n1277,n2443,1,UNIT
n1277,n2787,1,MAJ
n1277,n3102,1,MAJ
n1277,n3266,1,MAJ
n1277,n3293,1,MAJ
n1277,n3303,1,MAJ
n1277,n4201,1,MAJ
n1316,n1415,1,MAJ
n1316,n1481,1,MAJ
n1316,n1489,1,MAJ
n1316,n1498,1,MAJ
n1316,n1650,1,MAJ
n1316,n2165,1,MAJ
n1316,n2214,1,MAJ
n1316,n2223,1,MAJ
n1316,n2252,1,MAJ
n1316,n2278,1,MAJ
n1316,n2310,1,MAJ
n1316,n2318,1,MAJ
n1316,n2326,1,MAJ
n1316,n2373,1,MAJ
n1316,n2389,1,MAJ
n1316,n2392,1,MAJ
n1316,n2406,1,MAJ
n1316,n2413,1,MAJ
n1316,n2457,1,MAJ
n1316,n2521,1,MAJ
n1316,n2551,1,MAJ
n1316,n2568,1,MAJ
n1316,n2650,1,MAJ
n1316,n2715,1,MAJ
n1316,n2717,1,MAJ
n1316,n2736,1,MAJ
n1316,n2783,1,MAJ
n1316,n2797,1,MAJ
n1316,n2826,1,MAJ
n1316,n2829,1,MAJ
n1316,n2846,1,MAJ
n1316,n2891,1,MAJ
n1316,n2913,1,MAJ
n1316,n2971,1,MAJ
n1316,n3030,1,MAJ
n1316,n3129,1,MAJ
n1316,n3133,1,MAJ
n1316,n3205,1,MAJ
n1316,n3247,1,MAJ
n1316,n3249,1,MAJ
n1316,n3368,1,MAJ
n1316,n3379,1,MAJ
n1316,n3438,1,MAJ
n1316,n3516,1,MAJ
n1316,n3602,1,MAJ
n1316,n3716,1,MAJ
n1316,n3723,1,MAJ
n1316,n3735,1,MAJ
n1316,n3844,1,MAJ
n1316,n4021,1,MAJ
n1316,n4086,1,MAJ
n1316,n4146,1,MAJ
n1316,n4217,1,MAJ
n1316,n4239,1,MAJ
n1316,n4318,1,MAJ
n1316,n4475,1,MAJ
n1316,n4648,1,MAJ
n1320,n1466,1,MAJ
n1320,n2186,1,MAJ
n1320,n2408,1,MAJ
n1320,n3038,1,MAJ
n1320,n3508,1,MAJ
n1339,n1357,1,MAJ
n1339,n2065,1,MAJ
n1339,n2167,1,MAJ
n1339,n2425,1,MAJ
n1339,n2495,1,MAJ
n1339,n2610,1,MAJ
n1339,n2863,1,MAJ
n1339,n2951,1,MAJ
n1339,n3039,1,MAJ
n1339,n3421,1,MAJ
n1339,n3477,1,MAJ
n1339,n3488,1,MAJ
n1339,n3571,1,MAJ
n1339,n3575,1,MAJ
n1339,n4588,1,MAJ
n1343,n1532,1,MAJ
n1343,n2231,1,MAJ
n1343,n2312,1,MAJ
n1343,n2420,1,MAJ
n1343,n2452,1,MAJ
n1343,n2748,1,MAJ
n1343,n3296,1,MAJ
n1343,n3383,1,MAJ
n1343,n3467,1,MAJ
n1343,n3496,1,MAJ
n1343,n3711,1,MAJ
n1343,n3893,1,MAJ
n1343,n4174,1,MAJ
n1355,n1393,1,MAJ
n1355,n2063,1,MAJ
n1355,n2088,1,MAJ
n1355,n2787,1,MAJ
n1355,n3102,1,MAJ
n1355,n3266,1,MAJ
n1355,n3293,1,MAJ
n1355,n3303,1,MAJ
n1355,n4201,1,MAJ
n1357,n2065,1,MAJ
n1357,n2167,1,MAJ
n1357,n2425,1,MAJ
n1357,n2495,1,MAJ
n1357,n2610,1,MAJ
n1357,n2863,1,MAJ
n1357,n2951,1,MAJ
n1357,n3039,1,MAJ
n1357,n3421,1,MAJ
n1357,n3477,1,MAJ
n1357,n3488,1,MAJ
n1357,n3571,1,MAJ
n1357,n3575,1,MAJ
n1357,n4588,1,MAJ
n1372,n2192,1,MAJ
n1372,n2300,1,UNIT
n1372,n2460,1,MAJ
n1372,n2620,1,MAJ
n1372,n2705,1,MAJ
n1372,n2816,1,MAJ
n1372,n2843,1,MAJ
n1372,n2948,1,MAJ
n1372,n3349,1,MAJ
n1372,n3364,1,MAJ
n1372,n3457,1,MAJ
n1372,n3930,1,MAJ
n1372,n4105,1,MAJ
n1372,n4681,1,MAJ
n1377,n2073,1,MAJ
n1377,n2193,1,MAJ
n1377,n2300,1,UNIT
n1377,n2365,1,MAJ
n1377,n2366,1,MAJ
n1377,n2388,1,UNIT
n1377,n2521,1,UNIT
n1377,n2751,2,BOTH
n1377,n2843,1,UNIT
n1377,n2863,1,UNIT
n1377,n2914,1,MAJ
n1377,n3036,1,UNIT
n1377,n3055,1,MAJ
n1377,n3057,1,UNIT
n1377,n3221,1,MAJ
n1377,n3235,1,MAJ
n1377,n3403,1,UNIT
n1377,n3438,1,UNIT
n1377,n3723,1,UNIT
n1377,n3737,1,MAJ
n1377,n3878,1,MAJ
n1377,n4339,1,UNIT
n1377,n4439,1,MAJ
n1393,n2063,1,MAJ
n1393,n2088,1,MAJ
n1393,n2787,1,MAJ
n1393,n3102,1,MAJ
n1393,n3266,1,MAJ
n1393,n3293,1,MAJ
n1393,n3303,1,MAJ
n1393,n4201,1,MAJ
n1395,n1432,1,MAJ
n1395,n1437,1,MAJ
n1395,n2000,1,MAJ
n1395,n2275,1,MAJ
n1395,n2357,1,MAJ
n1395,n2386,1,MAJ
n1395,n2561,1,MAJ
n1395,n2792,1,MAJ
n1395,n2806,1,MAJ
n1395,n2962,1,MAJ
n1395,n3278,1,MAJ
n1395,n3432,1,MAJ
n1395,n3475,1,MAJ
n1395,n3499,1,MAJ
n1395,n3559,1,MAJ
n1395,n3713,1,MAJ
n1415,n1481,1,MAJ
n1415,n1489,1,MAJ
n1415,n1498,1,MAJ
n1415,n1650,1,MAJ
n1415,n2165,1,MAJ
n1415,n2214,1,MAJ
n1415,n2223,1,MAJ
n1415,n2252,1,MAJ
n1415,n2278,1,MAJ
n1415,n2310,1,MAJ
n1415,n2318,1,MAJ
n1415,n2326,1,MAJ
n1415,n2373,1,MAJ
n1415,n2389,1,MAJ
n1415,n2392,1,MAJ
n1415,n2406,1,MAJ
n1415,n2413,1,MAJ
n1415,n2457,1,MAJ
n1415,n2521,1,MAJ
n1415,n2551,1,MAJ
n1415,n2568,1,MAJ
n1415,n2650,1,MAJ
n1415,n2715,1,MAJ
n1415,n2717,1,MAJ
n1415,n2736,1,MAJ
n1415,n2783,1,MAJ
n1415,n2797,1,MAJ
n1415,n2826,1,MAJ
n1415,n2829,1,MAJ
n1415,n2846,1,MAJ
n1415,n2891,1,MAJ
n1415,n2913,1,MAJ
n1415,n2971,1,MAJ
n1415,n3030,1,MAJ
n1415,n3129,1,MAJ
n1415,n3133,1,MAJ
n1415,n3205,1,MAJ
n1415,n3247,1,MAJ
n1415,n3249,1,MAJ
n1415,n3368,1,MAJ
n1415,n3379,1,MAJ
n1415,n3438,1,MAJ
n1415,n3516,1,MAJ
n1415,n3602,1,MAJ
n1415,n3716,1,MAJ
n1415,n3723,1,MAJ
n1415,n3735,1,MAJ
n1415,n3844,1,MAJ
n1415,n4021,1,MAJ
n1415,n4086,1,MAJ
n1415,n4146,1,MAJ
n1415,n4217,1,MAJ
n1415,n4239,1,MAJ
n1415,n4318,1,MAJ
n1415,n4475,1,MAJ
n1415,n4648,1,MAJ
n1417,n1450,1,UNIT
n1417,n2561,1,UNIT
n1417,n2568,1,UNIT
n1417,n2863,1,MAJ
n1417,n2891,1,UNIT
n1417,n2927,1,UNIT
n1417,n3379,1,UNIT
n1417,n3893,1,UNIT
n1417,n4095,1,UNIT
n1417,n4159,1,UNIT
n1417,n4318,1,UNIT
n1432,n1437,1,MAJ
n1432,n2000,1,MAJ
n1432,n2275,1,MAJ
n1432,n2357,1,MAJ
n1432,n2386,1,MAJ
n1432,n2561,1,MAJ
n1432,n2792,1,MAJ
n1432,n2806,1,MAJ
n1432,n2962,1,MAJ
n1432,n3278,1,MAJ
n1432,n3432,1,MAJ
n1432,n3475,1,MAJ
n1432,n3499,1,MAJ
n1432,n3559,1,MAJ
n1432,n3713,1,MAJ
n1437,n2000,1,MAJ
n1437,n2275,1,MAJ
n1437,n2357,1,MAJ
n1437,n2386,1,MAJ
n1437,n2561,1,MAJ
n1437,n2792,1,MAJ
n1437,n2806,1,MAJ
n1437,n2962,1,MAJ
n1437,n3278,1,MAJ
n1437,n3432,1,MAJ
n1437,n3475,1,MAJ
n1437,n3499,1,MAJ
n1437,n3559,1,MAJ
n1437,n3713,1,MAJ
n1443,n1707,1,MAJ
n1443,n1759,1,MAJ
n1443,n2085,1,MAJ
n1443,n2165,1,UNIT
n1443,n2231,1,UNIT
n1443,n2250,1,UNIT
n1443,n2274,1,UNIT
n1443,n2327,1,MAJ
n1443,n2448,1,MAJ
n1443,n2503,1,MAJ
n1443,n2614,1,MAJ
n1443,n2620,1,UNIT
n1443,n2623,1,UNIT
n1443,n2657,1,MAJ
n1443,n2663,1,MAJ
n1443,n2667,1,MAJ
n1443,n2669,1,UNIT
n1443,n2704,1,MAJ
n1443,n2715,1,UNIT
n1443,n2733,1,MAJ
n1443,n2809,1,MAJ
n1443,n2816,1,UNIT
n1443,n2830,1,MAJ
n1443,n2834,1,MAJ
n1443,n2846,1,UNIT
n1443,n2962,1,UNIT
n1443,n2965,1,UNIT
n1443,n3036,1,MAJ
n1443,n3070,1,MAJ
n1443,n3097,1,MAJ
n1443,n3102,1,UNIT
n1443,n3180,1,UNIT
n1443,n3259,1,MAJ
n1443,n3393,1,UNIT
n1443,n3403,1,MAJ
n1443,n3472,1,MAJ
n1443,n3493,1,MAJ
n1443,n3559,1,UNIT
n1443,n3647,1,UNIT
n1443,n3695,1,MAJ
n1443,n3696,1,MAJ
n1443,n3701,1,MAJ
n1443,n3731,1,MAJ
n1443,n3741,1,MAJ
n1443,n3742,1,MAJ
n1443,n3807,1,MAJ
n1443,n3870,1,MAJ
n1443,n3953,1,UNIT
n1443,n3961,1,MAJ
n1443,n4046,2,BOTH
n1443,n4159,1,MAJ
n1443,n4339,1,MAJ
n1443,n4397,1,MAJ
n1443,n4430,1,MAJ
n1443,n4431,1,UNIT
n1443,n4549,1,MAJ
n1450,n2109,1,MAJ
n1450,n2370,1,MAJ
n1450,n2527,1,MAJ
n1450,n2561,1,UNIT
n1450,n2568,1,UNIT
n1450,n2622,1,MAJ
n1450,n2891,1,UNIT
n1450,n2899,1,MAJ
n1450,n2927,1,UNIT
n1450,n3379,1,UNIT
n1450,n3468,1,MAJ
n1450,n3893,1,UNIT
n1450,n3968,1,MAJ
n1450,n3971,1,MAJ
n1450,n3972,2,BOTH
n1450,n4095,1,UNIT
n1450,n4140,1,MAJ
n1450,n4159,1,UNIT
n1450,n4318,1,UNIT
n1450,n4450,1,MAJ
n1462,n2274,1,MAJ
n1462,n2336,1,MAJ
n1462,n2589,1,MAJ
n1462,n2631,1,MAJ
n1462,n2669,1,MAJ
n1462,n2689,1,MAJ
n1462,n2721,1,MAJ
n1462,n2765,1,MAJ
n1462,n2927,1,MAJ
n1462,n2965,1,MAJ
n1462,n4681,1,MAJ
n1466,n2186,1,MAJ
n1466,n2408,1,MAJ
n1466,n3038,1,MAJ
n1466,n3508,1,MAJ
n1468,n2440,1,MAJ
n1468,n2480,1,MAJ
n1468,n2502,1,MAJ
n1468,n2547,1,MAJ
n1468,n2794,1,MAJ
n1468,n2913,1,MAJ
n1468,n2971,1,MAJ
n1468,n3180,1,MAJ
n1468,n3393,1,MAJ
n1468,n3421,1,MAJ
n1468,n3516,1,MAJ
n1468,n3647,1,MAJ
n1468,n3904,1,MAJ
n1468,n3953,1,MAJ
n1468,n4640,1,MAJ
n1481,n1489,1,MAJ
n1481,n1498,1,MAJ
n1481,n1650,1,MAJ
n1481,n2165,1,MAJ
n1481,n2214,1,MAJ
n1481,n2223,1,MAJ
n1481,n2252,1,MAJ
n1481,n2278,1,MAJ
n1481,n2310,1,MAJ
n1481,n2318,1,MAJ
n1481,n2326,1,MAJ
n1481,n2373,1,MAJ
n1481,n2389,1,MAJ
n1481,n2392,1,MAJ
n1481,n2406,1,MAJ
n1481,n2413,1,MAJ
n1481,n2457,1,MAJ
n1481,n2521,1,MAJ
n1481,n2551,1,MAJ
n1481,n2568,1,MAJ
n1481,n2650,1,MAJ
n1481,n2715,1,MAJ
n1481,n2717,1,MAJ
n1481,n2736,1,MAJ
n1481,n2783,1,MAJ
n1481,n2797,1,MAJ
n1481,n2826,1,MAJ
n1481,n2829,1,MAJ
n1481,n2846,1,MAJ
n1481,n2891,1,MAJ
n1481,n2913,1,MAJ
n1481,n2971,1,MAJ
n1481,n3030,1,MAJ
n1481,n3129,1,MAJ
n1481,n3133,1,MAJ
n1481,n3205,1,MAJ
n1481,n3247,1,MAJ
n1481,n3249,1,MAJ
n1481,n3368,1,MAJ
n1481,n3379,1,MAJ
n1481,n3438,1,MAJ
n1481,n3516,1,MAJ
n1481,n3602,1,MAJ
n1481,n3716,1,MAJ
n1481,n3723,1,MAJ
n1481,n3735,1,MAJ
n1481,n3844,1,MAJ
n1481,n4021,1,MAJ
n1481,n4086,1,MAJ
n1481,n4146,1,MAJ
n1481,n4217,1,MAJ
n1481,n4239,1,MAJ
n1481,n4318,1,MAJ
n1481,n4475,1,MAJ
n1481,n4648,1,MAJ
n1489,n1498,1,MAJ
n1489,n1650,1,MAJ
n1489,n2165,1,MAJ
n1489,n2214,1,MAJ
n1489,n2223,1,MAJ
n1489,n2252,1,MAJ
n1489,n2278,1,MAJ
n1489,n2310,1,MAJ
n1489,n2318,1,MAJ
n1489,n2326,1,MAJ
n1489,n2373,1,MAJ
n1489,n2389,1,MAJ
n1489,n2392,1,MAJ
n1489,n2406,1,MAJ
n1489,n2413,1,MAJ
n1489,n2457,1,MAJ
n1489,n2521,1,MAJ
n1489,n2551,1,MAJ
n1489,n2568,1,MAJ
n1489,n2650,1,MAJ
n1489,n2715,1,MAJ
n1489,n2717,1,MAJ
n1489,n2736,1,MAJ
n1489,n2783,1,MAJ
n1489,n2797,1,MAJ
n1489,n2826,1,MAJ
n1489,n2829,1,MAJ
n1489,n2846,1,MAJ
n1489,n2891,1,MAJ
n1489,n2913,1,MAJ
n1489,n2971,1,MAJ
n1489,n3030,1,MAJ
n1489,n3129,1,MAJ
n1489,n3133,1,MAJ
n1489,n3205,1,MAJ
n1489,n3247,1,MAJ
n1489,n3249,1,MAJ
n1489,n3368,1,MAJ
n1489,n3379,1,MAJ
n1489,n3438,1,MAJ
n1489,n3516,1,MAJ
n1489,n3602,1,MAJ
n1489,n3716,1,MAJ
n1489,n3723,1,MAJ
n1489,n3735,1,MAJ
n1489,n3844,1,MAJ
n1489,n4021,1,MAJ
n1489,n4086,1,MAJ
n1489,n4146,1,MAJ
n1489,n4217,1,MAJ
n1489,n4239,1,MAJ
n1489,n4318,1,MAJ
n1489,n4475,1,MAJ
n1489,n4648,1,MAJ
n1498,n1650,1,MAJ
n1498,n2165,1,MAJ
n1498,n2214,1,MAJ
n1498,n2223,1,MAJ
n1498,n2252,1,MAJ
n1498,n2278,1,MAJ
n1498,n2310,1,MAJ
n1498,n2311,1,UNIT
n1498,n2318,1,MAJ
n1498,n2326,1,MAJ
n1498,n2357,1,UNIT
n1498,n2373,1,MAJ
n1498,n2389,1,MAJ
n1498,n2392,1,MAJ
n1498,n2406,1,MAJ
n1498,n2413,1,MAJ
n1498,n2457,1,MAJ
n1498,n2521,1,MAJ
n1498,n2551,1,MAJ
n1498,n2568,1,MAJ
n1498,n2650,1,MAJ
n1498,n2705,1,UNIT
n1498,n2715,1,MAJ
n1498,n2717,1,MAJ
n1498,n2736,1,MAJ
n1498,n2783,1,MAJ
n1498,n2797,1,MAJ
n1498,n2826,1,MAJ
n1498,n2829,1,MAJ
n1498,n2846,1,MAJ
n1498,n2891,1,MAJ
n1498,n2913,1,MAJ
n1498,n2971,1,MAJ
n1498,n3030,1,MAJ
n1498,n3129,1,MAJ
n1498,n3133,1,MAJ
n1498,n3205,1,MAJ
n1498,n3247,1,MAJ
n1498,n3249,1,MAJ
n1498,n3368,1,MAJ
n1498,n3379,1,MAJ
n1498,n3438,1,MAJ
n1498,n3516,1,MAJ
n1498,n3602,1,MAJ
n1498,n3716,1,MAJ
n1498,n3723,1,MAJ
n1498,n3735,1,MAJ
n1498,n3844,1,MAJ
n1498,n4021,1,MAJ
n1498,n4086,1,MAJ
n1498,n4146,1,MAJ
n1498,n4217,1,MAJ
n1498,n4239,1,MAJ
n1498,n4318,1,MAJ
n1498,n4475,1,MAJ
n1498,n4648,1,MAJ
n1518,n2147,1,MAJ
n1518,n2729,1,MAJ
n1518,n3923,1,MAJ
n1518,n4334,1,MAJ
n1532,n2231,1,MAJ
n1532,n2312,1,MAJ
n1532,n2420,1,MAJ
n1532,n2452,1,MAJ
n1532,n2748,1,MAJ
n1532,n3296,1,MAJ
n1532,n3383,1,MAJ
n1532,n3467,1,MAJ
n1532,n3496,1,MAJ
n1532,n3711,1,MAJ
n1532,n3893,1,MAJ
n1532,n4174,1,MAJ
n1650,n2165,1,MAJ
n1650,n2214,1,MAJ
n1650,n2223,1,MAJ
n1650,n2252,1,MAJ
n1650,n2278,1,MAJ
n1650,n2310,1,MAJ
n1650,n2318,1,MAJ
n1650,n2326,1,MAJ
n1650,n2373,1,MAJ
n1650,n2389,1,MAJ
n1650,n2392,1,MAJ
n1650,n2406,1,MAJ
n1650,n2413,1,MAJ
n1650,n2457,1,MAJ
n1650,n2521,1,MAJ
n1650,n2551,1,MAJ
n1650,n2568,1,MAJ
n1650,n2650,1,MAJ
n1650,n2715,1,MAJ
n1650,n2717,1,MAJ
n1650,n2736,1,MAJ
n1650,n2783,1,MAJ
n1650,n2797,1,MAJ
n1650,n2826,1,MAJ
n1650,n2829,1,MAJ
n1650,n2846,1,MAJ
n1650,n2891,1,MAJ
n1650,n2913,1,MAJ
n1650,n2971,1,MAJ
n1650,n3030,1,MAJ
n1650,n3129,1,MAJ
n1650,n3133,1,MAJ
n1650,n3205,1,MAJ
n1650,n3247,1,MAJ
n1650,n3249,1,MAJ
n1650,n3368,1,MAJ
n1650,n3379,1,MAJ
n1650,n3438,1,MAJ
n1650,n3516,1,MAJ
n1650,n3602,1,MAJ
n1650,n3716,1,MAJ
n1650,n3723,1,MAJ
n1650,n3735,1,MAJ
n1650,n3844,1,MAJ
n1650,n4021,1,MAJ
n1650,n4086,1,MAJ
n1650,n4146,1,MAJ
n1650,n4217,1,MAJ
n1650,n4239,1,MAJ
n1650,n4318,1,MAJ
n1650,n4475,1,MAJ
n1650,n4648,1,MAJ
n1674,n3691,1,MAJ
n1702,n2493,1,MAJ
n1707,n1759,1,MAJ
n1707,n2085,1,MAJ
n1707,n2327,1,MAJ
n1707,n2448,1,MAJ
n1707,n2503,1,MAJ
n1707,n2614,1,MAJ
n1707,n2657,1,MAJ
n1707,n2663,1,MAJ
n1707,n2667,1,MAJ
n1707,n2704,1,MAJ
n1707,n2733,1,MAJ
n1707,n2809,1,MAJ
n1707,n2830,1,MAJ
n1707,n2834,1,MAJ
n1707,n3036,1,MAJ
n1707,n3070,1,MAJ
n1707,n3097,1,MAJ
n1707,n3259,1,MAJ
n1707,n3403,1,MAJ
n1707,n3472,1,MAJ
n1707,n3493,1,MAJ
n1707,n3695,1,MAJ
n1707,n3696,1,MAJ
n1707,n3701,1,MAJ
n1707,n3731,1,MAJ
n1707,n3741,1,MAJ
n1707,n3742,1,MAJ
n1707,n3807,1,MAJ
n1707,n3870,1,MAJ
n1707,n3961,1,MAJ
n1707,n4046,1,MAJ
n1707,n4159,1,MAJ
n1707,n4339,1,MAJ
n1707,n4397,1,MAJ
n1707,n4430,1,MAJ
n1707,n4549,1,MAJ
n1759,n2085,1,MAJ
n1759,n2327,1,MAJ
n1759,n2448,1,MAJ
n1759,n2503,1,MAJ
n1759,n2614,1,MAJ
n1759,n2657,1,MAJ
n1759,n2663,1,MAJ
n1759,n2667,1,MAJ
n1759,n2704,1,MAJ
n1759,n2733,1,MAJ
n1759,n2809,1,MAJ
n1759,n2830,1,MAJ
n1759,n2834,1,MAJ
n1759,n3036,1,MAJ
n1759,n3070,1,MAJ
n1759,n3097,1,MAJ
n1759,n3259,1,MAJ
n1759,n3403,1,MAJ
n1759,n3472,1,MAJ
n1759,n3493,1,MAJ
n1759,n3695,1,MAJ
n1759,n3696,1,MAJ
n1759,n3701,1,MAJ
n1759,n3731,1,MAJ
n1759,n3741,1,MAJ
n1759,n3742,1,MAJ
n1759,n3807,1,MAJ
n1759,n3870,1,MAJ
n1759,n3961,1,MAJ
n1759,n4046,1,MAJ
n1759,n4159,1,MAJ
n1759,n4339,1,MAJ
n1759,n4397,1,MAJ
n1759,n4430,1,MAJ
n1759,n4549,1,MAJ
n2000,n2275,1,MAJ
n2000,n2357,1,MAJ
n2000,n2386,1,MAJ
n2000,n2561,1,MAJ
n2000,n2792,1,MAJ
n2000,n2806,1,MAJ
n2000,n2962,1,MAJ
n2000,n3278,1,MAJ
n2000,n3432,1,MAJ
n2000,n3475,1,MAJ
n2000,n3499,1,MAJ
n2000,n3559,1,MAJ
n2000,n3713,1,MAJ
n2056,n2472,1,MAJ
n2056,n2580,1,MAJ
n2056,n4237,1,MAJ
n2063,n2088,1,MAJ
n2063,n2787,1,MAJ
n2063,n3102,1,MAJ
n2063,n3266,1,MAJ
n2063,n3293,1,MAJ
n2063,n3303,1,MAJ
n2063,n4201,1,MAJ
n2065,n2167,1,MAJ
n2065,n2425,1,MAJ
n2065,n2495,1,MAJ
n2065,n2610,1,MAJ
n2065,n2863,1,MAJ
n2065,n2951,1,MAJ
n2065,n3039,1,MAJ
n2065,n3421,1,MAJ
n2065,n3477,1,MAJ
n2065,n3488,1,MAJ
n2065,n3571,1,MAJ
n2065,n3575,1,MAJ
n2065,n4588,1,MAJ
n2073,n2193,1,MAJ
n2073,n2365,1,MAJ
n2073,n2366,1,MAJ
n2073,n2751,1,MAJ
n2073,n2914,1,MAJ
n2073,n3055,1,MAJ
n2073,n3221,1,MAJ
n2073,n3235,1,MAJ
n2073,n3737,1,MAJ
n2073,n3878,1,MAJ
n2073,n4439,1,MAJ
n2085,n2327,1,MAJ
n2085,n2448,1,MAJ
n2085,n2503,1,MAJ
n2085,n2614,1,MAJ
n2085,n2657,1,MAJ
n2085,n2663,1,MAJ
n2085,n2667,1,MAJ
n2085,n2704,1,MAJ
n2085,n2733,1,MAJ
n2085,n2809,1,MAJ
n2085,n2830,1,MAJ
n2085,n2834,1,MAJ
n2085,n3036,1,MAJ
n2085,n3070,1,MAJ
n2085,n3097,1,MAJ
n2085,n3259,1,MAJ
n2085,n3403,1,MAJ
n2085,n3472,1,MAJ
n2085,n3493,1,MAJ
n2085,n3695,1,MAJ
n2085,n3696,1,MAJ
n2085,n3701,1,MAJ
n2085,n3731,1,MAJ
n2085,n3741,1,MAJ
n2085,n3742,1,MAJ
n2085,n3807,1,MAJ
n2085,n3870,1,MAJ
n2085,n3961,1,MAJ
n2085,n4046,1,MAJ
n2085,n4159,1,MAJ
n2085,n4339,1,MAJ
n2085,n4397,1,MAJ
n2085,n4430,1,MAJ
n2085,n4549,1,MAJ
n2088,n2787,1,MAJ
n2088,n3102,1,MAJ
n2088,n3266,1,MAJ
n2088,n3293,1,MAJ
n2088,n3303,1,MAJ
n2088,n4201,1,MAJ
n2109,n2370,1,MAJ
n2109,n2527,1,MAJ
n2109,n2622,1,MAJ
n2109,n2899,1,MAJ
n2109,n3468,1,MAJ
n2109,n3968,1,MAJ
n2109,n3971,1,MAJ
n2109,n3972,1,MAJ
n2109,n4140,1,MAJ
n2109,n4450,1,MAJ
n2112,n2462,1,MAJ
n2112,n2544,1,MAJ
n2112,n2548,1,MAJ
n2112,n2590,1,MAJ
n2112,n2803,1,MAJ
n2112,n3291,1,MAJ
n2112,n3447,1,MAJ
n2112,n3450,1,MAJ
n2112,n3498,1,MAJ
n2112,n3669,1,MAJ
n2112,n3838,1,MAJ
n2141,n2358,1,MAJ
n2141,n3627,1,MAJ
n2141,n3657,1,MAJ
n2141,n4291,1,MAJ
n2147,n2729,1,MAJ
n2147,n3923,1,MAJ
n2147,n4334,1,MAJ
n2162,n4430,1,MAJ
n2165,n2214,1,MAJ
n2165,n2223,1,MAJ
n2165,n2231,1,UNIT
n2165,n2250,1,UNIT
n2165,n2252,1,MAJ
n2165,n2274,1,UNIT
n2165,n2278,1,MAJ
n2165,n2310,1,MAJ
n2165,n2318,1,MAJ
n2165,n2326,1,MAJ
n2165,n2373,1,MAJ
n2165,n2389,1,MAJ
n2165,n2392,1,MAJ
n2165,n2406,1,MAJ
n2165,n2413,1,MAJ
n2165,n2457,1,MAJ
n2165,n2521,1,MAJ
n2165,n2551,1,MAJ
n2165,n2568,1,MAJ
n2165,n2620,1,UNIT
n2165,n2623,1,UNIT
n2165,n2650,1,MAJ
n2165,n2669,1,UNIT
n2165,n2715,2,BOTH
n2165,n2717,1,MAJ
n2165,n2736,1,MAJ
n2165,n2783,1,MAJ
n2165,n2797,1,MAJ
n2165,n2816,1,UNIT
n2165,n2826,1,MAJ
n2165,n2829,1,MAJ
n2165,n2846,2,BOTH
